id,request_id,volunteer_id,elderly_id,accepted,matched_at,distance_km,skill_match,response_rate,time_match,urgency_factor,match_score,urgency
HM471,CR010,V012,E004,TRUE,2025-04-08T21:18:58Z,1.1834056946496512,0.4,0.34,1,1.2,0.5733812756315546,High
HM472,CR010,V013,E004,FALSE,2025-03-28T22:51:11Z,3.919516971987796,0.4,0.69,1,1.2,0.5170992166774864,High
HM473,CR010,V014,E004,FALSE,2025-03-28T05:00:19Z,3.8146260718097156,0.6,0.61,1,1.2,0.6739701675736219,High
HM474,CR010,V015,E004,FALSE,2025-04-11T13:46:57Z,3.226635680007795,0.2,0.39,1,1.2,0.4090783532304094,High
HM475,CR010,V016,E004,TRUE,2025-03-17T22:34:04Z,0.4280770931969496,0.5,0.7,0.5,1.2,0.6834141985662008,High
HM476,CR010,V017,E004,TRUE,2025-03-23T09:32:03Z,0.545850414569763,0.3333333333333333,0.4,1,1.2,0.6007367853048003,High
HM477,CR010,V018,E004,TRUE,2025-04-04T06:08:18Z,3.7541778467611295,0.16666666666666666,0.63,1,1.2,0.41939691989307604,High
HM478,CR010,V019,E004,TRUE,2025-04-13T12:14:28Z,1.1791718244276244,0.2857142857142857,0.47,0.5,1.2,0.5038623993121316,High
HM479,CR010,V020,E004,FALSE,2025-04-07T07:44:49Z,0.695802399790809,0.5,0.52,0.5,1.2,0.6218860430865781,High
HM480,CR010,V021,E004,FALSE,2025-03-31T02:59:41Z,1.4353537483305647,0.3333333333333333,0.55,0.5,1.2,0.527086237256538,High
HM481,CR010,V022,E004,FALSE,2025-04-07T08:34:41Z,0.6445359548083295,0.16666666666666666,0.76,1,1.2,0.6037927600172436,High
HM482,CR010,V023,E004,TRUE,2025-04-04T15:12:10Z,1.1298759014812896,0.6,0.41,0.5,1.2,0.6198518814700943,High
HM483,CR010,V024,E004,FALSE,2025-04-03T17:32:37Z,1.9783785432890852,0.2,0.65,0,1.2,0.46434511053948263,High
HM484,CR010,V025,E004,FALSE,2025-03-18T23:05:04Z,2.078933864694003,0.4,0.5,0.5,1.2,0.5620246031224462,High
HM485,CR010,V026,E004,FALSE,2025-03-19T02:19:18Z,0.6658554495268122,0.4,0.5,0,1.2,0.5292682100218394,High
HM486,CR010,V027,E004,TRUE,2025-03-23T02:25:02Z,1.3683687139370775,0.2857142857142857,0.69,0.5,1.2,0.5707079747333202,High
HM487,CR010,V028,E004,FALSE,2025-03-21T07:37:09Z,1.0853014199178124,0.2,0.48,1,1.2,0.5509545826172813,High
HM488,CR010,V029,E004,TRUE,2025-03-28T23:41:24Z,2.8210885899664255,0.4,0.5,0.5,1.2,0.5665986370774396,High
HM489,CR010,V030,E004,FALSE,2025-03-27T21:56:41Z,0.5082074894627782,0.16666666666666666,0.6,0.5,1.2,0.5249388015252179,High
HM490,CR010,V031,E004,FALSE,2025-04-07T22:26:33Z,1.6554382353343857,0.2857142857142857,0.37,0.5,1.2,0.5128174337421083,High
HM491,CR010,V032,E004,TRUE,2025-04-07T03:50:16Z,1.1927582074358452,1,0.5,0.5,1.2,0.8316498737317563,High
HM492,CR010,V033,E004,TRUE,2025-03-28T01:57:44Z,1.424760558292664,0.3333333333333333,0.64,0.5,1.2,0.5894139401288309,High
HM493,CR010,V034,E004,TRUE,2025-04-04T17:00:05Z,2.276567784865764,0.2,0.28,0.5,1.2,0.3809276406985032,High
HM494,CR010,V035,E004,FALSE,2025-04-01T22:14:06Z,1.3460723283164306,0.2857142857142857,0.36,0.5,1.2,0.5155769092346922,High
HM495,CR010,V036,E004,FALSE,2025-03-22T06:18:49Z,0.929662271151257,0.4,0.51,0.5,1.2,0.5690925105622497,High
HM496,CR010,V037,E004,FALSE,2025-04-04T05:21:38Z,1.6190660552562006,0.5,0.67,0.5,1.2,0.6466369371863954,High
HM497,CR010,V038,E004,TRUE,2025-04-14T23:19:54Z,0.9724624306875939,0.2857142857142857,1.01,0.5,1.2,0.643844273577539,High
HM498,CR010,V039,E004,FALSE,2025-04-10T23:36:16Z,1.7319803351270078,0,0.47,0,1.2,0.31406244607106115,High
HM499,CR010,V040,E004,TRUE,2025-04-15T06:04:39Z,0.13126130435481834,0.6,0.31,0.5,1.2,0.6499805953176183,High
HM500,CR010,V041,E004,TRUE,2025-04-08T12:02:07Z,2.1189708293067095,0.6,0.31,1,1.2,0.6531006731698451,High
HM501,CR010,V042,E004,FALSE,2025-03-29T02:30:09Z,2.6355735176090658,0.2,0.48,0.5,1.2,0.49558953633527997,High
HM502,CR010,V043,E004,TRUE,2025-04-07T00:34:52Z,1.6332660011424267,0.5,0.93,0.5,1.2,0.6983092461274826,High
HM503,CR010,V044,E004,FALSE,2025-04-06T16:53:13Z,3.2766299837785486,0.14285714285714285,0.3,1,1.2,0.3659137809684626,High
HM504,CR010,V045,E004,TRUE,2025-03-30T14:39:45Z,0.7633517425567568,0.5,0.53,1,1.2,0.670768381112765,High
HM505,CR010,V046,E004,FALSE,2025-04-04T10:14:56Z,2.871593213161439,0.16666666666666666,0.63,1,1.2,0.46013159528998493,High
HM506,CR010,V047,E004,FALSE,2025-04-12T13:26:01Z,1.4110857791033224,0.3333333333333333,0.43,0.5,1.2,0.5367698153540259,High
HM507,CR010,V048,E004,FALSE,2025-04-07T00:13:52Z,1.3982942178427498,0.2,0.76,0.5,1.2,0.5497316718959366,High
HM508,CR010,V049,E004,FALSE,2025-04-14T10:19:59Z,2.0550337335495374,0,0.81,0.5,1.2,0.41715228922079056,High
HM509,CR010,V050,E004,FALSE,2025-03-17T14:15:36Z,0.14919933632110705,0.16666666666666666,0.34,0.5,1.2,0.4777805434518463,High
HM510,CR010,V051,E004,FALSE,2025-03-21T00:49:55Z,0,0,0,0,1.2,0.3,High
HM511,CR011,V001,E004,TRUE,2025-03-28T03:42:23Z,3.2193325392179304,0.3333333333333333,0.69,0.5,0.8,0.472748754600198,Low
HM512,CR011,V002,E004,FALSE,2025-03-22T05:27:26Z,3.483136457031678,0,0.58,0.5,0.8,0.3052398558293072,Low
HM513,CR011,V003,E004,FALSE,2025-03-26T04:10:05Z,0.7977372762269921,0.2857142857142857,0.73,1,0.8,0.6480128331129913,Low
HM514,CR011,V004,E004,FALSE,2025-04-06T22:50:39Z,1.9653712991013779,0.2857142857142857,0.44,1,0.8,0.5720492327610777,Low
HM515,CR011,V005,E004,FALSE,2025-04-13T15:00:54Z,2.9509274345435665,0.6,0.97,0.5,0.8,0.7159016745874562,Low
HM516,CR011,V006,E004,FALSE,2025-03-25T09:34:11Z,2.4154933112094077,0.16666666666666666,0.37,0.5,0.8,0.45350523110959884,Low
HM517,CR011,V007,E004,TRUE,2025-03-25T17:01:37Z,1.4996878587509168,0.6,0.85,1,0.8,0.7869278790961398,Low
HM518,CR011,V008,E004,TRUE,2025-04-02T16:57:05Z,1.8327467668404622,0.3333333333333333,0.47,0.5,0.8,0.5491372292280955,Low
HM519,CR011,V009,E004,TRUE,2025-04-07T02:46:24Z,1.1244292974372447,0.2,0.51,1,0.8,0.5301032631952041,Low
HM520,CR011,V010,E004,FALSE,2025-04-05T11:55:35Z,2.40313007805503,0.5,0.76,1,0.8,0.6410863040897679,Low
HM521,CR011,V011,E004,TRUE,2025-04-10T02:23:12Z,0.3816082427724373,0.5,0.92,0.5,0.8,0.7163873118720414,Low
HM522,CR011,V012,E004,FALSE,2025-04-13T05:18:22Z,1.1834056946496512,0.4,0.34,1,0.8,0.5733812756315546,Low
HM523,CR011,V013,E004,FALSE,2025-04-04T15:57:43Z,3.919516971987796,0.4,0.69,1,0.8,0.5170992166774864,Low
HM524,CR011,V014,E004,TRUE,2025-04-09T06:58:28Z,3.8146260718097156,0.6,0.61,0.5,0.8,0.623970167573622,Low
HM525,CR011,V015,E004,FALSE,2025-03-24T15:44:10Z,3.226635680007795,0.2,0.39,0.5,0.8,0.35907835323040943,Low
HM526,CR011,V016,E004,FALSE,2025-04-09T06:20:12Z,0.4280770931969496,0.5,0.7,0,0.8,0.6334141985662007,Low
HM527,CR011,V017,E004,FALSE,2025-03-17T18:56:19Z,0.545850414569763,0.3333333333333333,0.4,0.5,0.8,0.5507367853048004,Low
HM528,CR011,V018,E004,TRUE,2025-03-25T21:26:13Z,3.7541778467611295,0.16666666666666666,0.63,1,0.8,0.41939691989307604,Low
HM529,CR011,V019,E004,FALSE,2025-04-10T01:37:07Z,1.1791718244276244,0.2857142857142857,0.47,1,0.8,0.5538623993121315,Low
HM530,CR011,V020,E004,FALSE,2025-03-20T15:38:12Z,0.695802399790809,0.5,0.52,0.5,0.8,0.6218860430865781,Low
HM531,CR011,V021,E004,FALSE,2025-04-12T17:54:29Z,1.4353537483305647,0.3333333333333333,0.55,1,0.8,0.577086237256538,Low
HM532,CR011,V022,E004,FALSE,2025-03-21T04:14:44Z,0.6445359548083295,0.16666666666666666,0.76,1,0.8,0.6037927600172436,Low
HM533,CR011,V023,E004,FALSE,2025-04-01T05:54:21Z,1.1298759014812896,0.6,0.41,1,0.8,0.6698518814700942,Low
HM534,CR011,V024,E004,FALSE,2025-04-07T17:50:52Z,1.9783785432890852,0.2,0.65,0.5,0.8,0.5143451105394826,Low
HM535,CR011,V025,E004,FALSE,2025-03-28T08:35:23Z,2.078933864694003,0.4,0.5,0.5,0.8,0.5620246031224462,Low
HM536,CR011,V026,E004,TRUE,2025-03-26T07:01:01Z,0.6658554495268122,0.4,0.5,0.5,0.8,0.5792682100218395,Low
HM537,CR011,V027,E004,FALSE,2025-03-21T04:04:28Z,1.3683687139370775,0.2857142857142857,0.69,1,0.8,0.6207079747333202,Low
HM538,CR011,V028,E004,FALSE,2025-03-30T21:09:52Z,1.0853014199178124,0.2,0.48,0.5,0.8,0.5009545826172813,Low
HM539,CR011,V029,E004,FALSE,2025-04-01T14:13:49Z,2.8210885899664255,0.4,0.5,0.5,0.8,0.5665986370774396,Low
HM540,CR011,V030,E004,FALSE,2025-03-18T10:11:50Z,0.5082074894627782,0.16666666666666666,0.6,1,0.8,0.5749388015252179,Low
HM541,CR011,V031,E004,TRUE,2025-03-28T08:47:53Z,1.6554382353343857,0.2857142857142857,0.37,0.5,0.8,0.5128174337421083,Low
HM542,CR011,V032,E004,TRUE,2025-04-06T17:08:50Z,1.1927582074358452,1,0.5,0.5,0.8,0.8316498737317563,Low
HM543,CR011,V033,E004,FALSE,2025-04-04T20:43:48Z,1.424760558292664,0.3333333333333333,0.64,1,0.8,0.6394139401288308,Low
HM544,CR011,V034,E004,FALSE,2025-04-13T20:26:43Z,2.276567784865764,0.2,0.28,0.5,0.8,0.3809276406985032,Low
HM545,CR011,V035,E004,FALSE,2025-04-10T00:47:29Z,1.3460723283164306,0.2857142857142857,0.36,1,0.8,0.5655769092346923,Low
HM546,CR011,V036,E004,TRUE,2025-03-24T11:24:36Z,0.929662271151257,0.4,0.51,1,0.8,0.6190925105622497,Low
HM547,CR011,V037,E004,FALSE,2025-04-16T01:20:24Z,1.6190660552562006,0.5,0.67,1,0.8,0.6966369371863953,Low
HM548,CR011,V038,E004,TRUE,2025-03-18T21:12:11Z,0.9724624306875939,0.2857142857142857,1.01,1,0.8,0.693844273577539,Low
HM549,CR011,V039,E004,FALSE,2025-04-03T07:29:49Z,1.7319803351270078,0,0.47,0.5,0.8,0.36406244607106114,Low
HM550,CR011,V040,E004,TRUE,2025-03-29T00:47:57Z,0.13126130435481834,0.6,0.31,0.5,0.8,0.6499805953176183,Low
HM551,CR011,V041,E004,TRUE,2025-04-04T19:58:35Z,2.1189708293067095,0.6,0.31,0.5,0.8,0.6031006731698452,Low
HM552,CR011,V042,E004,FALSE,2025-04-06T17:14:55Z,2.6355735176090658,0.2,0.48,1,0.8,0.54558953633528,Low
HM553,CR011,V043,E004,FALSE,2025-04-06T16:24:10Z,1.6332660011424267,0.5,0.93,1,0.8,0.7483092461274825,Low
HM554,CR011,V044,E004,FALSE,2025-04-01T08:51:53Z,3.2766299837785486,0.14285714285714285,0.3,1,0.8,0.3659137809684626,Low
HM555,CR011,V045,E004,FALSE,2025-03-27T00:15:48Z,0.7633517425567568,0.5,0.53,0.5,0.8,0.6207683811127651,Low
HM556,CR011,V046,E004,FALSE,2025-04-12T13:28:30Z,2.871593213161439,0.16666666666666666,0.63,1,0.8,0.46013159528998493,Low
HM557,CR011,V047,E004,FALSE,2025-03-20T21:08:38Z,1.4110857791033224,0.3333333333333333,0.43,1,0.8,0.586769815354026,Low
HM558,CR011,V048,E004,FALSE,2025-03-20T02:02:31Z,1.3982942178427498,0.2,0.76,0.5,0.8,0.5497316718959366,Low
HM559,CR011,V049,E004,FALSE,2025-04-13T03:51:31Z,2.0550337335495374,0,0.81,1,0.8,0.46715228922079055,Low
HM560,CR011,V050,E004,FALSE,2025-04-13T12:55:17Z,0.14919933632110705,0.16666666666666666,0.34,1,0.8,0.5277805434518463,Low
HM561,CR011,V051,E004,FALSE,2025-04-08T11:49:13Z,0,0,0,0,0.8,0.3,Low
HM562,CR012,V001,E004,FALSE,2025-04-12T15:58:20Z,3.2193325392179304,0.3333333333333333,0.69,0.5,1.2,0.472748754600198,High
HM563,CR012,V002,E004,TRUE,2025-04-04T11:58:12Z,3.483136457031678,0,0.58,0.5,1.2,0.3052398558293072,High
HM564,CR012,V003,E004,FALSE,2025-03-18T09:26:36Z,0.7977372762269921,0.2857142857142857,0.73,1,1.2,0.6480128331129913,High
HM565,CR012,V004,E004,TRUE,2025-04-12T23:00:58Z,1.9653712991013779,0.2857142857142857,0.44,1,1.2,0.5720492327610777,High
HM566,CR012,V005,E004,TRUE,2025-03-18T13:17:00Z,2.9509274345435665,0.6,0.97,0.5,1.2,0.7159016745874562,High
HM567,CR012,V006,E004,TRUE,2025-03-28T23:14:01Z,2.4154933112094077,0.16666666666666666,0.37,0.5,1.2,0.45350523110959884,High
HM568,CR012,V007,E004,FALSE,2025-03-31T07:17:18Z,1.4996878587509168,0.6,0.85,1,1.2,0.7869278790961398,High
HM569,CR012,V008,E004,FALSE,2025-04-09T00:53:34Z,1.8327467668404622,0.3333333333333333,0.47,0.5,1.2,0.5491372292280955,High
HM570,CR012,V009,E004,FALSE,2025-04-01T18:47:08Z,1.1244292974372447,0.2,0.51,1,1.2,0.5301032631952041,High
HM571,CR012,V010,E004,TRUE,2025-04-03T15:37:26Z,2.40313007805503,0.5,0.76,1,1.2,0.6410863040897679,High
HM572,CR012,V011,E004,FALSE,2025-03-19T10:55:45Z,0.3816082427724373,0.5,0.92,0.5,1.2,0.7163873118720414,High
HM573,CR012,V012,E004,TRUE,2025-04-15T16:40:45Z,1.1834056946496512,0.4,0.34,1,1.2,0.5733812756315546,High
HM574,CR012,V013,E004,TRUE,2025-03-30T15:59:59Z,3.919516971987796,0.4,0.69,1,1.2,0.5170992166774864,High
HM575,CR012,V014,E004,FALSE,2025-03-30T10:01:02Z,3.8146260718097156,0.6,0.61,0.5,1.2,0.623970167573622,High
HM576,CR012,V015,E004,TRUE,2025-03-29T04:18:09Z,3.226635680007795,0.2,0.39,0.5,1.2,0.35907835323040943,High
HM577,CR012,V016,E004,TRUE,2025-03-24T16:31:00Z,0.4280770931969496,0.5,0.7,0,1.2,0.6334141985662007,High
HM578,CR012,V017,E004,TRUE,2025-04-10T13:38:39Z,0.545850414569763,0.3333333333333333,0.4,0.5,1.2,0.5507367853048004,High
HM579,CR012,V018,E004,FALSE,2025-04-05T06:40:51Z,3.7541778467611295,0.16666666666666666,0.63,1,1.2,0.41939691989307604,High
HM580,CR012,V019,E004,TRUE,2025-03-25T18:06:58Z,1.1791718244276244,0.2857142857142857,0.47,1,1.2,0.5538623993121315,High
HM581,CR012,V020,E004,FALSE,2025-04-09T03:28:03Z,0.695802399790809,0.5,0.52,0.5,1.2,0.6218860430865781,High
HM582,CR012,V021,E004,FALSE,2025-04-03T16:30:31Z,1.4353537483305647,0.3333333333333333,0.55,1,1.2,0.577086237256538,High
HM583,CR012,V022,E004,FALSE,2025-04-11T08:36:00Z,0.6445359548083295,0.16666666666666666,0.76,1,1.2,0.6037927600172436,High
HM584,CR012,V023,E004,FALSE,2025-04-07T09:29:01Z,1.1298759014812896,0.6,0.41,1,1.2,0.6698518814700942,High
HM585,CR012,V024,E004,TRUE,2025-04-04T05:45:34Z,1.9783785432890852,0.2,0.65,0.5,1.2,0.5143451105394826,High
HM586,CR012,V025,E004,FALSE,2025-04-10T04:09:19Z,2.078933864694003,0.4,0.5,0.5,1.2,0.5620246031224462,High
HM587,CR012,V026,E004,TRUE,2025-04-01T08:52:54Z,0.6658554495268122,0.4,0.5,0.5,1.2,0.5792682100218395,High
HM588,CR012,V027,E004,FALSE,2025-04-11T12:34:06Z,1.3683687139370775,0.2857142857142857,0.69,1,1.2,0.6207079747333202,High
HM589,CR012,V028,E004,FALSE,2025-03-29T06:43:52Z,1.0853014199178124,0.2,0.48,0.5,1.2,0.5009545826172813,High
HM590,CR012,V029,E004,TRUE,2025-03-27T05:09:40Z,2.8210885899664255,0.4,0.5,0.5,1.2,0.5665986370774396,High
HM591,CR012,V030,E004,FALSE,2025-03-27T15:52:40Z,0.5082074894627782,0.16666666666666666,0.6,1,1.2,0.5749388015252179,High
HM592,CR012,V031,E004,FALSE,2025-04-07T07:45:53Z,1.6554382353343857,0.2857142857142857,0.37,0.5,1.2,0.5128174337421083,High
HM593,CR012,V032,E004,TRUE,2025-03-19T00:52:42Z,1.1927582074358452,1,0.5,0.5,1.2,0.8316498737317563,High
HM594,CR012,V033,E004,TRUE,2025-04-14T07:02:23Z,1.424760558292664,0.3333333333333333,0.64,1,1.2,0.6394139401288308,High
HM595,CR012,V034,E004,FALSE,2025-04-12T08:29:00Z,2.276567784865764,0.2,0.28,0.5,1.2,0.3809276406985032,High
HM596,CR012,V035,E004,TRUE,2025-04-08T21:00:08Z,1.3460723283164306,0.2857142857142857,0.36,1,1.2,0.5655769092346923,High
HM597,CR012,V036,E004,TRUE,2025-04-11T06:38:27Z,0.929662271151257,0.4,0.51,1,1.2,0.6190925105622497,High
HM598,CR012,V037,E004,FALSE,2025-04-15T17:35:16Z,1.6190660552562006,0.5,0.67,1,1.2,0.6966369371863953,High
HM599,CR012,V038,E004,FALSE,2025-03-21T03:03:18Z,0.9724624306875939,0.2857142857142857,1.01,1,1.2,0.693844273577539,High
HM600,CR012,V039,E004,FALSE,2025-04-07T03:12:19Z,1.7319803351270078,0,0.47,0.5,1.2,0.36406244607106114,High
HM601,CR012,V040,E004,TRUE,2025-03-22T02:59:22Z,0.13126130435481834,0.6,0.31,0.5,1.2,0.6499805953176183,High
HM602,CR012,V041,E004,FALSE,2025-03-22T03:51:52Z,2.1189708293067095,0.6,0.31,0.5,1.2,0.6031006731698452,High
HM603,CR012,V042,E004,TRUE,2025-03-26T13:28:08Z,2.6355735176090658,0.2,0.48,1,1.2,0.54558953633528,High
HM604,CR012,V043,E004,TRUE,2025-04-13T23:24:17Z,1.6332660011424267,0.5,0.93,1,1.2,0.7483092461274825,High
HM605,CR012,V044,E004,FALSE,2025-03-18T15:19:59Z,3.2766299837785486,0.14285714285714285,0.3,1,1.2,0.3659137809684626,High
HM606,CR012,V045,E004,TRUE,2025-03-31T08:00:20Z,0.7633517425567568,0.5,0.53,0.5,1.2,0.6207683811127651,High
HM607,CR012,V046,E004,FALSE,2025-04-02T19:29:45Z,2.871593213161439,0.16666666666666666,0.63,1,1.2,0.46013159528998493,High
HM608,CR012,V047,E004,FALSE,2025-03-23T16:50:28Z,1.4110857791033224,0.3333333333333333,0.43,1,1.2,0.586769815354026,High
HM609,CR012,V048,E004,TRUE,2025-04-13T11:45:43Z,1.3982942178427498,0.2,0.76,0.5,1.2,0.5497316718959366,High
HM610,CR012,V049,E004,TRUE,2025-03-24T03:37:37Z,2.0550337335495374,0,0.81,1,1.2,0.46715228922079055,High
HM611,CR012,V050,E004,FALSE,2025-03-27T22:13:28Z,0.14919933632110705,0.16666666666666666,0.34,1,1.2,0.5277805434518463,High
HM612,CR012,V051,E004,FALSE,2025-04-04T07:53:24Z,0,0,0,0,1.2,0.3,High
HM613,CR013,V001,E004,FALSE,2025-03-21T08:47:20Z,3.2193325392179304,0.3333333333333333,0.69,0.5,1.2,0.472748754600198,High
HM614,CR013,V002,E004,FALSE,2025-03-19T21:49:25Z,3.483136457031678,0,0.58,0.5,1.2,0.3052398558293072,High
HM615,CR013,V003,E004,FALSE,2025-04-02T11:06:28Z,0.7977372762269921,0.2857142857142857,0.73,0.5,1.2,0.5980128331129914,High
HM616,CR013,V004,E004,FALSE,2025-04-05T12:37:36Z,1.9653712991013779,0.2857142857142857,0.44,0.5,1.2,0.5220492327610777,High
HM617,CR013,V005,E004,FALSE,2025-03-17T19:47:01Z,2.9509274345435665,0.6,0.97,1,1.2,0.7659016745874562,High
HM618,CR013,V006,E004,FALSE,2025-03-21T05:52:48Z,2.4154933112094077,0.16666666666666666,0.37,0.5,1.2,0.45350523110959884,High
HM619,CR013,V007,E004,TRUE,2025-04-14T15:37:58Z,1.4996878587509168,0.6,0.85,0.5,1.2,0.7369278790961399,High
HM620,CR013,V008,E004,TRUE,2025-03-19T11:56:26Z,1.8327467668404622,0.3333333333333333,0.47,0.5,1.2,0.5491372292280955,High
HM621,CR013,V009,E004,FALSE,2025-03-29T08:41:09Z,1.1244292974372447,0.2,0.51,0.5,1.2,0.4801032631952041,High
HM622,CR013,V010,E004,FALSE,2025-03-29T06:55:03Z,2.40313007805503,0.5,0.76,0,1.2,0.5410863040897679,High
HM623,CR013,V011,E004,TRUE,2025-03-18T17:38:04Z,0.3816082427724373,0.5,0.92,1,1.2,0.7663873118720413,High
HM624,CR013,V012,E004,FALSE,2025-03-20T17:36:19Z,1.1834056946496512,0.4,0.34,0.5,1.2,0.5233812756315546,High
HM625,CR013,V013,E004,FALSE,2025-03-29T10:25:24Z,3.919516971987796,0.4,0.69,0.5,1.2,0.4670992166774864,High
HM626,CR013,V014,E004,FALSE,2025-03-20T22:38:40Z,3.8146260718097156,0.6,0.61,1,1.2,0.6739701675736219,High
HM627,CR013,V015,E004,FALSE,2025-03-19T13:23:41Z,3.226635680007795,0.2,0.39,0.5,1.2,0.35907835323040943,High
HM628,CR013,V016,E004,FALSE,2025-04-11T22:54:46Z,0.4280770931969496,0.5,0.7,1,1.2,0.7334141985662007,High
HM629,CR013,V017,E004,FALSE,2025-03-31T15:16:00Z,0.545850414569763,0.3333333333333333,0.4,1,1.2,0.6007367853048003,High
HM630,CR013,V018,E004,FALSE,2025-03-28T10:44:24Z,3.7541778467611295,0.16666666666666666,0.63,0.5,1.2,0.36939691989307605,High
HM631,CR013,V019,E004,TRUE,2025-03-17T13:56:53Z,1.1791718244276244,0.2857142857142857,0.47,0.5,1.2,0.5038623993121316,High
HM632,CR013,V020,E004,FALSE,2025-04-08T06:24:13Z,0.695802399790809,0.5,0.52,1,1.2,0.6718860430865781,High
HM633,CR013,V021,E004,FALSE,2025-03-26T16:42:32Z,1.4353537483305647,0.3333333333333333,0.55,0,1.2,0.477086237256538,High
HM634,CR013,V022,E004,TRUE,2025-03-28T13:54:56Z,0.6445359548083295,0.16666666666666666,0.76,0.5,1.2,0.5537927600172436,High
HM635,CR013,V023,E004,TRUE,2025-03-28T03:56:33Z,1.1298759014812896,0.6,0.41,0,1.2,0.5698518814700942,High
HM636,CR013,V024,E004,FALSE,2025-03-26T23:53:13Z,1.9783785432890852,0.2,0.65,0.5,1.2,0.5143451105394826,High
HM637,CR013,V025,E004,FALSE,2025-03-21T22:27:40Z,2.078933864694003,0.4,0.5,0.5,1.2,0.5620246031224462,High
HM638,CR013,V026,E004,FALSE,2025-04-08T20:14:50Z,0.6658554495268122,0.4,0.5,0.5,1.2,0.5792682100218395,High
HM639,CR013,V027,E004,FALSE,2025-04-07T03:05:46Z,1.3683687139370775,0.2857142857142857,0.69,0.5,1.2,0.5707079747333202,High
HM640,CR013,V028,E004,TRUE,2025-03-18T03:45:27Z,1.0853014199178124,0.2,0.48,0.5,1.2,0.5009545826172813,High
HM641,CR013,V029,E004,FALSE,2025-04-06T21:37:31Z,2.8210885899664255,0.4,0.5,0.5,1.2,0.5665986370774396,High
HM642,CR013,V030,E004,TRUE,2025-04-04T08:09:38Z,0.5082074894627782,0.16666666666666666,0.6,0,1.2,0.4749388015252179,High
HM643,CR013,V031,E004,TRUE,2025-04-14T21:49:39Z,1.6554382353343857,0.2857142857142857,0.37,0.5,1.2,0.5128174337421083,High
HM644,CR013,V032,E004,FALSE,2025-04-08T11:04:05Z,1.1927582074358452,1,0.5,0.5,1.2,0.8316498737317563,High
HM645,CR013,V033,E004,TRUE,2025-03-29T09:10:52Z,1.424760558292664,0.3333333333333333,0.64,0.5,1.2,0.5894139401288309,High
HM646,CR013,V034,E004,FALSE,2025-04-07T00:07:55Z,2.276567784865764,0.2,0.28,1,1.2,0.4309276406985032,High
HM647,CR013,V035,E004,TRUE,2025-03-19T08:17:55Z,1.3460723283164306,0.2857142857142857,0.36,0,1.2,0.46557690923469225,High
HM648,CR013,V036,E004,FALSE,2025-04-10T06:44:33Z,0.929662271151257,0.4,0.51,0.5,1.2,0.5690925105622497,High
HM649,CR013,V037,E004,TRUE,2025-04-07T14:11:53Z,1.6190660552562006,0.5,0.67,0,1.2,0.5966369371863953,High
HM650,CR013,V038,E004,FALSE,2025-03-26T03:16:40Z,0.9724624306875939,0.2857142857142857,1.01,0.5,1.2,0.643844273577539,High
HM651,CR013,V039,E004,FALSE,2025-04-07T12:33:43Z,1.7319803351270078,0,0.47,0.5,1.2,0.36406244607106114,High
HM652,CR013,V040,E004,TRUE,2025-04-16T01:25:25Z,0.13126130435481834,0.6,0.31,0.5,1.2,0.6499805953176183,High
HM653,CR013,V041,E004,FALSE,2025-04-14T09:54:31Z,2.1189708293067095,0.6,0.31,1,1.2,0.6531006731698451,High
HM654,CR013,V042,E004,FALSE,2025-03-24T14:58:03Z,2.6355735176090658,0.2,0.48,0,1.2,0.44558953633528,High
HM655,CR013,V043,E004,TRUE,2025-03-18T05:18:17Z,1.6332660011424267,0.5,0.93,0.5,1.2,0.6983092461274826,High
HM656,CR013,V044,E004,FALSE,2025-04-14T00:01:35Z,3.2766299837785486,0.14285714285714285,0.3,0.5,1.2,0.31591378096846257,High
HM657,CR013,V045,E004,TRUE,2025-04-14T04:47:08Z,0.7633517425567568,0.5,0.53,0.5,1.2,0.6207683811127651,High
HM658,CR013,V046,E004,FALSE,2025-04-10T14:32:21Z,2.871593213161439,0.16666666666666666,0.63,0.5,1.2,0.4101315952899849,High
HM659,CR013,V047,E004,TRUE,2025-04-06T08:59:52Z,1.4110857791033224,0.3333333333333333,0.43,0,1.2,0.4867698153540259,High
HM660,CR013,V048,E004,FALSE,2025-03-24T20:02:47Z,1.3982942178427498,0.2,0.76,0.5,1.2,0.5497316718959366,High
HM661,CR013,V049,E004,FALSE,2025-04-15T14:04:10Z,2.0550337335495374,0,0.81,0.5,1.2,0.41715228922079056,High
HM662,CR013,V050,E004,TRUE,2025-03-28T07:46:23Z,0.14919933632110705,0.16666666666666666,0.34,0.5,1.2,0.4777805434518463,High
HM663,CR013,V051,E004,FALSE,2025-03-26T22:30:58Z,0,0,0,0,1.2,0.3,High
HM664,CR014,V001,E004,TRUE,2025-04-06T05:49:29Z,3.2193325392179304,0.3333333333333333,0.69,1,0.8,0.522748754600198,Low
HM665,CR014,V002,E004,FALSE,2025-03-24T01:17:51Z,3.483136457031678,0,0.58,0,0.8,0.2552398558293072,Low
HM666,CR014,V003,E004,FALSE,2025-03-24T04:58:56Z,0.7977372762269921,0.2857142857142857,0.73,0.5,0.8,0.5980128331129914,Low
HM667,CR014,V004,E004,TRUE,2025-04-02T19:19:28Z,1.9653712991013779,0.2857142857142857,0.44,1,0.8,0.5720492327610777,Low
